database	omics_type	url	local_path	note
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC07.gene.gff.gz	soybean_SoyOmics/gene/SoyC07.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC07.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC07.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC07.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC07.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC07.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC07.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC07.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC07.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC07.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC07.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC03.v1.fasta.gz	soybean_SoyOmics/genome/SoyC03.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC03.gene.gff.gz	soybean_SoyOmics/gene/SoyC03.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC03.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC03.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC03.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC03.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC03.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC03.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC03.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC03.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC03.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC03.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC10.v1.fasta.gz	soybean_SoyOmics/genome/SoyC10.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC10.gene.gff.gz	soybean_SoyOmics/gene/SoyC10.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC10.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC10.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC10.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC10.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC10.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC10.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC10.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC10.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC10.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC10.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC08.v1.fasta.gz	soybean_SoyOmics/genome/SoyC08.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC08.gene.gff.gz	soybean_SoyOmics/gene/SoyC08.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC08.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC08.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC08.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC08.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC08.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC08.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC08.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC08.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC08.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC08.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC02.v1.fasta.gz	soybean_SoyOmics/genome/SoyC02.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC02.gene.gff.gz	soybean_SoyOmics/gene/SoyC02.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC02.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC02.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC02.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC02.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC02.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC02.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC02.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC02.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC02.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC02.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC04.v1.fasta.gz	soybean_SoyOmics/genome/SoyC04.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC04.gene.gff.gz	soybean_SoyOmics/gene/SoyC04.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC04.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC04.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC04.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC04.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC04.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC04.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC04.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC04.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC04.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC04.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC01.v1.fasta.gz	soybean_SoyOmics/genome/SoyC01.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC01.gene.gff.gz	soybean_SoyOmics/gene/SoyC01.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC01.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC01.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC01.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC01.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC01.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC01.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC01.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC01.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC01.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC01.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/SoyC06.v1.fasta.gz	soybean_SoyOmics/genome/SoyC06.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/SoyC06.gene.gff.gz	soybean_SoyOmics/gene/SoyC06.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/SoyC06.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/SoyC06.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/SoyC06.v1.CDS.fasta.gz	soybean_SoyOmics/cds/SoyC06.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/SoyC06.v1.prot.fasta.gz	soybean_SoyOmics/protein/SoyC06.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/SoyC06.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/SoyC06.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/SoyC06.repeat.gff3.gz	soybean_SoyOmics/repeat/SoyC06.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/ZH13.v2.fasta.gz	soybean_SoyOmics/genome/ZH13.v2.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/ZH13.gene.gff.gz	soybean_SoyOmics/gene/ZH13.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/ZH13.v2.mRNA.fasta.gz	soybean_SoyOmics/mRNA/ZH13.v2.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/ZH13.v2.CDS.fasta.gz	soybean_SoyOmics/cds/ZH13.v2.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/ZH13.v2.prot.fasta.gz	soybean_SoyOmics/protein/ZH13.v2.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	ncRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/ncRNA/ZH13.ncRNA.gff3.gz	soybean_SoyOmics/ncRNA/ZH13.ncRNA.gff3.gz	processed_genome_annotation_sequence
SoyOmics	repeat	https://ngdc.cncb.ac.cn/soyomics/static/data/download/repeat/ZH13.repeat.gff3.gz	soybean_SoyOmics/repeat/ZH13.repeat.gff3.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/W05.a1.fasta.gz	soybean_SoyOmics/genome/W05.a1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/W05.a1.gene.gff.gz	soybean_SoyOmics/gene/W05.a1.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/W05.a1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/W05.a1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/W05.a1.CDS.fasta.gz	soybean_SoyOmics/cds/W05.a1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/W05.a1.prot.fasta.gz	soybean_SoyOmics/protein/W05.a1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Wm82.a4.v1.fasta.gz	soybean_SoyOmics/genome/Wm82.a4.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Wm82.a4.v1.gene.gff.gz	soybean_SoyOmics/gene/Wm82.a4.v1.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/Wm82.a4.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/Wm82.a4.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Wm82.a4.v1.CDS.fasta.gz	soybean_SoyOmics/cds/Wm82.a4.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Wm82.a4.v1.prot.fasta.gz	soybean_SoyOmics/protein/Wm82.a4.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Wm82.a2.v1.fasta.gz	soybean_SoyOmics/genome/Wm82.a2.v1.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Wm82.a2.v1.gene.gff.gz	soybean_SoyOmics/gene/Wm82.a2.v1.gene.gff.gz	processed_genome_annotation_sequence
SoyOmics	mRNA	https://ngdc.cncb.ac.cn/soyomics/static/data/download/mRNA/Wm82.a2.v1.mRNA.fasta.gz	soybean_SoyOmics/mRNA/Wm82.a2.v1.mRNA.fasta.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Wm82.a2.v1.CDS.fasta.gz	soybean_SoyOmics/cds/Wm82.a2.v1.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Wm82.a2.v1.prot.fasta.gz	soybean_SoyOmics/protein/Wm82.a2.v1.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Glycy.G1267.fasta.gz	soybean_SoyOmics/genome/Glycy.G1267.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Glycy.G1267.gene.gff3.gz	soybean_SoyOmics/gene/Glycy.G1267.gene.gff3.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Glycy.G1267.CDS.fasta.gz	soybean_SoyOmics/cds/Glycy.G1267.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Glycy.G1267.prot.fasta.gz	soybean_SoyOmics/protein/Glycy.G1267.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Glydo.G1134.fasta.gz	soybean_SoyOmics/genome/Glydo.G1134.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Glydo.G1134.gene.gff3.gz	soybean_SoyOmics/gene/Glydo.G1134.gene.gff3.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Glydo.G1134.CDS.fasta.gz	soybean_SoyOmics/cds/Glydo.G1134.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Glydo.G1134.prot.fasta.gz	soybean_SoyOmics/protein/Glydo.G1134.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Glyfa.G1718.fasta.gz	soybean_SoyOmics/genome/Glyfa.G1718.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Glyfa.G1718.gene.gff3.gz	soybean_SoyOmics/gene/Glyfa.G1718.gene.gff3.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Glyfa.G1718.CDS.fasta.gz	soybean_SoyOmics/cds/Glyfa.G1718.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Glyfa.G1718.prot.fasta.gz	soybean_SoyOmics/protein/Glyfa.G1718.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Glyst.G1974.fasta.gz	soybean_SoyOmics/genome/Glyst.G1974.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Glyst.G1974.gene.gff3.gz	soybean_SoyOmics/gene/Glyst.G1974.gene.gff3.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Glyst.G1974.CDS.fasta.gz	soybean_SoyOmics/cds/Glyst.G1974.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Glyst.G1974.prot.fasta.gz	soybean_SoyOmics/protein/Glyst.G1974.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Glysy.G1300.fasta.gz	soybean_SoyOmics/genome/Glysy.G1300.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Glysy.G1300.gene.gff3.gz	soybean_SoyOmics/gene/Glysy.G1300.gene.gff3.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Glysy.G1300.CDS.fasta.gz	soybean_SoyOmics/cds/Glysy.G1300.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Glysy.G1300.prot.fasta.gz	soybean_SoyOmics/protein/Glysy.G1300.prot.fasta.gz	processed_genome_annotation_sequence
SoyOmics	genome	https://ngdc.cncb.ac.cn/soyomics/static/data/download/genome/Glyd3.G1403.fasta.gz	soybean_SoyOmics/genome/Glyd3.G1403.fasta.gz	processed_genome_annotation_sequence
SoyOmics	gene	https://ngdc.cncb.ac.cn/soyomics/static/data/download/gene/Glyd3.G1403.gene.gff3.gz	soybean_SoyOmics/gene/Glyd3.G1403.gene.gff3.gz	processed_genome_annotation_sequence
SoyOmics	cds	https://ngdc.cncb.ac.cn/soyomics/static/data/download/cds/Glyd3.G1403.CDS.fasta.gz	soybean_SoyOmics/cds/Glyd3.G1403.CDS.fasta.gz	processed_genome_annotation_sequence
SoyOmics	protein	https://ngdc.cncb.ac.cn/soyomics/static/data/download/protein/Glyd3.G1403.prot.fasta.gz	soybean_SoyOmics/protein/Glyd3.G1403.prot.fasta.gz	processed_genome_annotation_sequence
SoyOD	variation	https://bis.zju.edu.cn/soyod/static/data/download/variation/all.snp.3904.zip	soybean_SoyOD/variation/all.snp.3904.zip	processed_variation_zip
SoyOD	variation	https://bis.zju.edu.cn/soyod/static/data/download/variation/all.indel.3904.zip	soybean_SoyOD/variation/all.indel.3904.zip	processed_variation_zip
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/58-161.TF.zip	soybean_SoyOD/TF/58-161.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/58-161.TEanno	soybean_SoyOD/TE/58-161.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Amsoy.TF.zip	soybean_SoyOD/TF/Amsoy.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Amsoy.TEanno	soybean_SoyOD/TE/Amsoy.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Chang_Chun_Man_Cang_Jin.TF.zip	soybean_SoyOD/TF/Chang_Chun_Man_Cang_Jin.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Chang_Chun_Man_Cang_Jin.TEanno	soybean_SoyOD/TE/Chang_Chun_Man_Cang_Jin.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Dong_Nong_50.TF.zip	soybean_SoyOD/TF/Dong_Nong_50.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Dong_Nong_50.TEanno	soybean_SoyOD/TE/Dong_Nong_50.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Embrapa_BRS537.TF.zip	soybean_SoyOD/TF/Embrapa_BRS537.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Embrapa_BRS537.TEanno	soybean_SoyOD/TE/Embrapa_BRS537.TEanno	processed_TE_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/ENREI.TEanno	soybean_SoyOD/TE/ENREI.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Feng_Di_Huang.TF.zip	soybean_SoyOD/TF/Feng_Di_Huang.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Feng_Di_Huang.TEanno	soybean_SoyOD/TE/Feng_Di_Huang.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/FiskebyIII.TF.zip	soybean_SoyOD/TF/FiskebyIII.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/FiskebyIII.TEanno	soybean_SoyOD/TE/FiskebyIII.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Glycine_cyrtoloba.TF.zip	soybean_SoyOD/TF/Glycine_cyrtoloba.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Glycine_cyrtoloba.TEanno	soybean_SoyOD/TE/Glycine_cyrtoloba.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Glycine_dolichocarpa.TF.zip	soybean_SoyOD/TF/Glycine_dolichocarpa.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Glycine_dolichocarpa.TEanno	soybean_SoyOD/TE/Glycine_dolichocarpa.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Glycine_falcata.TF.zip	soybean_SoyOD/TF/Glycine_falcata.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Glycine_falcata.TEanno	soybean_SoyOD/TE/Glycine_falcata.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Glycine_stenophita.TF.zip	soybean_SoyOD/TF/Glycine_stenophita.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Glycine_stenophita.TEanno	soybean_SoyOD/TE/Glycine_stenophita.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Glycine_syndetika.TF.zip	soybean_SoyOD/TF/Glycine_syndetika.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Glycine_syndetika.TEanno	soybean_SoyOD/TE/Glycine_syndetika.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Glycine_tomentella_D3.TF.zip	soybean_SoyOD/TF/Glycine_tomentella_D3.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Glycine_tomentella_D3.TEanno	soybean_SoyOD/TE/Glycine_tomentella_D3.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/GsojaF.TF.zip	soybean_SoyOD/TF/GsojaF.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/GsojaF.TEanno	soybean_SoyOD/TE/GsojaF.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/Han_Dou_5.TF.zip	soybean_SoyOD/TF/Han_Dou_5.TF.zip	processed_TF_annotation
SoyOD	TE	https://bis.zju.edu.cn/soyod/static/data/download/TE/Han_Dou_5.TEanno	soybean_SoyOD/TE/Han_Dou_5.TEanno	processed_TE_annotation
SoyOD	TF	https://bis.zju.edu.cn/soyod/static/data/download/TF/He_Feng_25.TF.zip	soybean_SoyOD/TF/He_Feng_25.TF.zip	processed_TF_annotation
